repeated_times,Accuracy,Precision,Recall,F1,AUC,CV_list(AUC)
10,0.5567164179104477,0.6284714074019563,0.6960773831718265,0.5368548677629296,0.6960773831718265,"[np.float64(0.6779162339910004), np.float64(0.7585227272727273), np.float64(0.6517543859649123), np.float64(0.7260550458715596), np.float64(0.6893577981651376), np.float64(0.7012807199723088), np.float64(0.6844362745098039), np.float64(0.6441707717569787), np.float64(0.7291666666666667), np.float64(0.6981132075471699)]"
20,0.5611940298507462,0.6273509784164324,0.6946407859386927,0.5401667881810523,0.6946407859386927,"[np.float64(0.6779162339910004), np.float64(0.7585227272727273), np.float64(0.6517543859649123), np.float64(0.7260550458715596), np.float64(0.6893577981651376), np.float64(0.7012807199723088), np.float64(0.6844362745098039), np.float64(0.6441707717569787), np.float64(0.7291666666666667), np.float64(0.6981132075471699), np.float64(0.7339910003461407), np.float64(0.6603455541508638), np.float64(0.7184466019417476), np.float64(0.6382687034860948), np.float64(0.7177830003916961), np.float64(0.7132749326145553), np.float64(0.6467146714671468), np.float64(0.709557383470427), np.float64(0.7059536171685705), np.float64(0.6877064220183486)]"
